Replica	Script	Step	Status	Participant	Age	Sex	Education	Knowledge Area	Contact Me	Withdraw	Task Type	Section	Function	Sample Type	Oracle	Predicted	Response	Start	Finish	User Agent	Comments
os2	47	18	COMPLETED	masked@email.br	18	Feminino	Ensino médio completo	Ciências Exatas e da Terra	True	False	TT03	Section 1 - Bar Charts diagram	set-ready	/os2/6/set-ready/barsgrid/last/common	0	0	0	1711398787397	1711398789280	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36	Os gráficos de radar são mais fáceis para comparação.
os2	47	19	COMPLETED	masked@email.br	18	Feminino	Ensino médio completo	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/95	2	2	2	1711398790035	1711398795854	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36	Os gráficos de radar são mais fáceis para comparação.
os2	47	20	COMPLETED	masked@email.br	18	Feminino	Ensino médio completo	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/75	2	2	2	1711398796637	1711398802407	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36	Os gráficos de radar são mais fáceis para comparação.
os2	47	21	COMPLETED	masked@email.br	18	Feminino	Ensino médio completo	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/115	3	3	3	1711398803174	1711398828231	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36	Os gráficos de radar são mais fáceis para comparação.
os2	47	22	COMPLETED	masked@email.br	18	Feminino	Ensino médio completo	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1	1	1711398829009	1711398833092	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36	Os gráficos de radar são mais fáceis para comparação.
os2	47	23	COMPLETED	masked@email.br	18	Feminino	Ensino médio completo	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/51	2	2	2	1711398833856	1711398848349	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36	Os gráficos de radar são mais fáceis para comparação.
os2	47	24	COMPLETED	masked@email.br	18	Feminino	Ensino médio completo	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/98	2	2	2	1711398849115	1711398879286	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36	Os gráficos de radar são mais fáceis para comparação.
os2	47	25	COMPLETED	masked@email.br	18	Feminino	Ensino médio completo	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3	3	1711398879564	1711398886305	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36	Os gráficos de radar são mais fáceis para comparação.
os2	47	26	COMPLETED	masked@email.br	18	Feminino	Ensino médio completo	Ciências Exatas e da Terra	True	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1	1	1711398886742	1711398890784	Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Mobile Safari/537.36	Os gráficos de radar são mais fáceis para comparação.
os2	48	1	ALLOCATED						False	False	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	0	1711398807507	1711399002267		
os2	48	2	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1	1	1711399003437	1711399010890		
os2	48	3	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2	2	1711399011748	1711399058832		
os2	48	4	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3	3	1711399059698	1711399064940		
os2	48	5	ALLOCATED						False	False	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0	0	1711399065180	1711399068887		
os2	48	6	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/95	2	2	2	1711399069750	1711399087510		
os2	48	7	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/75	2	2	3	1711399088375	1711399091938		
os2	48	8	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3	3	1711399092795	1711399103711		
os2	48	9	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1	1	1711399104583	1711399110749		
os2	48	10	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/51	2	2	3	1711399111603	1711399121269		
os2	48	11	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/98	2	2	3	1711399122143	1711399155222		
os2	48	12	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3	3	1711399155498	1711399167305		
os2	48	13	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1	1	1711399167562	1711399171851		
os2	48	14	ALLOCATED						False	False	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0		1711399172697			
os2	48	15	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/49	1	1					
os2	48	16	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/82	2	2					
os2	48	17	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/104	3	3					
os2	48	18	ALLOCATED						False	False	TT03	Section 1 - Polygrid  diagram	set-ready	/os2/6/set-ready/polygrid/last/common	0	0					
os2	48	19	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/95	2	2					
os2	48	20	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/75	2	2					
os2	48	21	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/115	3	3					
os2	48	22	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/38	1	1					
os2	48	23	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/51	2	2					
os2	48	24	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/98	2	2					
os2	48	25	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/115	3	3					
os2	48	26	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/38	1	1					
os2	49	1	ALLOCATED						False	False	TT03	Section 0 - Polygrid  diagram	instruction	/os2/0/instruction/polygrid/first/common	0	0		1711401055323			
os2	49	2	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/49	1	1					
os2	49	3	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/82	2	2					
os2	49	4	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/104	3	3					
os2	49	5	ALLOCATED						False	False	TT03	Section 0 - Polygrid  diagram	set-ready	/os2/2/set-ready/polygrid/first/common	0	0					
os2	49	6	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/103	3	3					
os2	49	7	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/18	1	1					
os2	49	8	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/115	3	3					
os2	49	9	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/38	1	1					
os2	49	10	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/141	3	3					
os2	49	11	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/126	3	3					
os2	49	12	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/115	3	3					
os2	49	13	ALLOCATED						False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/repeat/38	1	1					
os2	49	14	ALLOCATED						False	False	TT03	Section 1 - Bar Charts diagram	instruction	/os2/4/instruction/barsgrid/last/common	0	0					
os2	49	15	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/49	1	1					
os2	49	16	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/82	2	2					
os2	49	17	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	warmup	/os2/5/warmup/barsgrid/last/common/104	3	3					
os2	49	18	ALLOCATED						False	False	TT03	Section 1 - Bar Charts diagram	set-ready	/os2/6/set-ready/barsgrid/last/common	0	0					
os2	49	19	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/103	3	3					
os2	49	20	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/left/18	1	1					
os2	49	21	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/115	3	3					
os2	49	22	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/common/38	1	1					
os2	49	23	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/141	3	3					
os2	49	24	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/right/126	3	3					
os2	49	25	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/115	3	3					
os2	49	26	ALLOCATED						False	False	TT04	Section 1 - Bar Charts diagram	go	/os2/7/go/barsgrid/last/repeat/38	1	1					
os2	50	1	ALLOCATED						False	False	TT03	Section 0 - Bar Charts diagram	instruction	/os2/0/instruction/barsgrid/first/common	0	0	0	1711455334256	1711455352813		
os2	50	2	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/49	1	1		1711455353574			
os2	50	3	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/82	2	2					
os2	50	4	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	warmup	/os2/1/warmup/barsgrid/first/common/104	3	3					
os2	50	5	ALLOCATED						False	False	TT03	Section 0 - Bar Charts diagram	set-ready	/os2/2/set-ready/barsgrid/first/common	0	0					
os2	50	6	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/103	3	3					
os2	50	7	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/left/18	1	1					
os2	50	8	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/115	3	3					
os2	50	9	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/common/38	1	1					
os2	50	10	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/141	3	3					
os2	50	11	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/right/126	3	3					
os2	50	12	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/115	3	3					
os2	50	13	ALLOCATED						False	False	TT04	Section 0 - Bar Charts diagram	go	/os2/3/go/barsgrid/first/repeat/38	1	1					
os2	50	14	ALLOCATED						False	False	TT03	Section 1 - Polygrid  diagram	instruction	/os2/4/instruction/polygrid/last/common	0	0					
os2	50	15	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/49	1	1					
os2	50	16	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/82	2	2					
os2	50	17	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	warmup	/os2/5/warmup/polygrid/last/common/104	3	3					
os2	50	18	ALLOCATED						False	False	TT03	Section 1 - Polygrid  diagram	set-ready	/os2/6/set-ready/polygrid/last/common	0	0					
os2	50	19	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/103	3	3					
os2	50	20	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/left/18	1	1					
os2	50	21	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/115	3	3					
os2	50	22	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/common/38	1	1					
os2	50	23	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/141	3	3					
os2	50	24	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/right/126	3	3					
os2	50	25	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/115	3	3					
os2	50	26	ALLOCATED						False	False	TT04	Section 1 - Polygrid  diagram	go	/os2/7/go/polygrid/last/repeat/38	1	1					
os2	51	1	COMPLETED		18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT03	Section 0 - Polygrid  diagram	instruction	/os2/0/instruction/polygrid/first/common	0	0	0	1711458416930	1711458654926	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Computação (mais especificamente Sistemas de Informação) - não sei a área do conhecimento mais adequado, mas não há opção de computação... e fiquei com ciências exatas.
os2	51	2	COMPLETED		18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/49	1	1	1	1711458656249	1711458677546	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Computação (mais especificamente Sistemas de Informação) - não sei a área do conhecimento mais adequado, mas não há opção de computação... e fiquei com ciências exatas.
os2	51	3	COMPLETED		18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/82	2	2	2	1711458678619	1711458690782	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Computação (mais especificamente Sistemas de Informação) - não sei a área do conhecimento mais adequado, mas não há opção de computação... e fiquei com ciências exatas.
os2	51	4	COMPLETED		18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Polygrid  diagram	warmup	/os2/1/warmup/polygrid/first/common/104	3	3	3	1711458691840	1711458712478	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Computação (mais especificamente Sistemas de Informação) - não sei a área do conhecimento mais adequado, mas não há opção de computação... e fiquei com ciências exatas.
os2	51	5	COMPLETED		18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT03	Section 0 - Polygrid  diagram	set-ready	/os2/2/set-ready/polygrid/first/common	0	0	0	1711458712684	1711458718290	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Computação (mais especificamente Sistemas de Informação) - não sei a área do conhecimento mais adequado, mas não há opção de computação... e fiquei com ciências exatas.
os2	51	6	COMPLETED		18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/89	2	2	2	1711458719363	1711458744393	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Computação (mais especificamente Sistemas de Informação) - não sei a área do conhecimento mais adequado, mas não há opção de computação... e fiquei com ciências exatas.
os2	51	7	COMPLETED		18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/left/84	2	3	2	1711458745447	1711458804825	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Computação (mais especificamente Sistemas de Informação) - não sei a área do conhecimento mais adequado, mas não há opção de computação... e fiquei com ciências exatas.
os2	51	8	COMPLETED		18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/115	3	3	3	1711458805897	1711458816221	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Computação (mais especificamente Sistemas de Informação) - não sei a área do conhecimento mais adequado, mas não há opção de computação... e fiquei com ciências exatas.
os2	51	9	COMPLETED		18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/common/38	1	1	1	1711458817303	1711458826153	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Computação (mais especificamente Sistemas de Informação) - não sei a área do conhecimento mais adequado, mas não há opção de computação... e fiquei com ciências exatas.
os2	51	10	COMPLETED		18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/51	2	2	2	1711458827208	1711458836097	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Computação (mais especificamente Sistemas de Informação) - não sei a área do conhecimento mais adequado, mas não há opção de computação... e fiquei com ciências exatas.
os2	51	11	COMPLETED		18	Masculino	Ensino superior incompleto	Ciências Exatas e da Terra	False	False	TT04	Section 0 - Polygrid  diagram	go	/os2/3/go/polygrid/first/right/98	2	2	1	1711458837173	1711458861125	Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36	Computação (mais especificamente Sistemas de Informação) - não sei a área do conhecimento mais adequado, mas não há opção de computação... e fiquei com ciências exatas.
